id,semantic_compare
48414,"['unknown', 'incomparable', 'equivalent', 'incomparable', 'unknown', 'incomparable']"
48428,"['ERROR', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable']"
48501,"['unknown', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
48509,"['incomparable', 'incomparable']"
53865,[]
48560,"['equivalent', 'equivalent']"
48600,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 's2_refines_s1', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR']"
48601,"['ERROR', 'ERROR', 'ERROR', 'unknown', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent']"
48622,"['equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable']"
48627,"['equivalent', 's2_refines_s1', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 's1_refines_s2', 'incomparable', 'incomparable', 'equivalent', 'incomparable']"
48644,"['unknown', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'equivalent', 's1_refines_s2', 's2_refines_s1', 'equivalent']"
48648,"['ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
48649,[]
48650,[]
48685,"['equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 's1_refines_s2']"
48734,"['ERROR', 'ERROR', 'equivalent', 'equivalent']"
48754,"['ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'unknown', 's2_refines_s1', 'unknown', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent']"
49479,"['ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'unknown', 'ERROR', 'ERROR', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 's1_refines_s2', 'incomparable', 'incomparable', 'incomparable']"
48771,"['s1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 's2_refines_s1', 'equivalent', 's1_refines_s2', 'equivalent', 's1_refines_s2', 's2_refines_s1', 'equivalent', 'equivalent', 's1_refines_s2', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
50778,['equivalent']
50824,"['equivalent', 'ERROR', 'ERROR', 's1_refines_s2', 'incomparable', 'incomparable', 'incomparable']"
48869,"['equivalent', 's2_refines_s1', 's2_refines_s1', 's1_refines_s2', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 's2_refines_s1', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
48854,"['equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
48902,"['ERROR', 'ERROR', 'unknown', 'incomparable', 'equivalent', 'equivalent', 'equivalent']"
48909,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
48927,['equivalent']
48928,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable']"
48958,"['equivalent', 'equivalent', 'unknown', 'equivalent', 'incomparable', 'equivalent', 'equivalent', 'equivalent']"
49424,"['incomparable', 'incomparable', 's1_refines_s2', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 's2_refines_s1', 's1_refines_s2', 'incomparable', 'incomparable', 'incomparable']"
49002,"['equivalent', 'ERROR', 'ERROR']"
49020,"['s2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'equivalent', 'unknown', 'incomparable', 'unknown', 'unknown', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'unknown', 'unknown', 'equivalent', 'equivalent', 'equivalent']"
49014,"['equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
49015,"['equivalent', 'equivalent', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'equivalent']"
49029,['incomparable']
49092,['equivalent']
49096,[]
49053,"['ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'incomparable']"
49089,"['equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
49095,"['equivalent', 'incomparable', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 's1_refines_s2', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 's1_refines_s2', 'equivalent', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
49696,"['s2_refines_s1', 's1_refines_s2', 'incomparable', 's1_refines_s2', 'equivalent', 'equivalent', 's2_refines_s1', 's1_refines_s2']"
49111,[]
49115,[]
49137,"['unknown', 'equivalent', 'equivalent', 'incomparable', 'equivalent', 'incomparable', 'equivalent']"
49142,['equivalent']
49198,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2']"
49214,"['ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 'equivalent', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
49237,"['ERROR', 'ERROR', 'equivalent']"
53798,[]
49297,"['equivalent', 'ERROR', 'ERROR', 'incomparable']"
49299,"['s1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 'equivalent', 'incomparable']"
49321,[]
49351,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent']"
49403,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'unknown', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
49440,"['s1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 's2_refines_s1', 'equivalent', 's1_refines_s2', 'equivalent', 's1_refines_s2', 's2_refines_s1', 'equivalent', 'equivalent', 's1_refines_s2', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
49458,"['ERROR', 'ERROR']"
54357,['ERROR']
49562,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 'incomparable', 'ERROR']"
49497,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
50363,"['incomparable', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 's2_refines_s1']"
49525,"['equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
53385,"['incomparable', 'incomparable', 'incomparable']"
49554,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable']"
49560,[]
49922,[]
49584,"['ERROR', 'ERROR', 'equivalent', 's1_refines_s2']"
49586,[]
49587,[]
49609,"['equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'unknown', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'incomparable']"
67411,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'ERROR', 'ERROR']"
49627,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
49677,"['equivalent', 'equivalent', 's2_refines_s1', 's1_refines_s2', 'ERROR', 'ERROR']"
49691,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 's1_refines_s2', 'equivalent', 's2_refines_s1', 's2_refines_s1', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 'equivalent', 'equivalent', 's1_refines_s2', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'unknown', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 's2_refines_s1', 'unknown', 'equivalent', 'ERROR', 'ERROR', 'ERROR']"
49694,"['ERROR', 'ERROR', 'ERROR']"
49702,['ERROR']
49716,"['equivalent', 's2_refines_s1', 'equivalent']"
49729,['s1_refines_s2']
49732,"['equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent']"
49757,[]
49746,"['equivalent', 's2_refines_s1']"
49765,"['ERROR', 'ERROR', 'incomparable']"
49769,"['equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'equivalent', 's2_refines_s1']"
49778,"['s1_refines_s2', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
53323,['s2_refines_s1']
67419,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable']"
50273,"['s2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR']"
49817,"['ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'unknown', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'unknown', 'unknown', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable']"
67025,['equivalent']
49848,[]
49956,"['ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'incomparable', 'equivalent', 'incomparable', 'incomparable']"
49875,"['equivalent', 'equivalent', 's2_refines_s1', 's1_refines_s2', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'incomparable', 'incomparable', 'equivalent', 'incomparable', 'ERROR']"
49891,"['equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 's2_refines_s1', 'equivalent']"
49897,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'unknown', 'incomparable', 'equivalent', 'equivalent', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent']"
49904,"['equivalent', 'equivalent']"
49905,"['s2_refines_s1', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR']"
49917,"['ERROR', 'ERROR', 'ERROR', 'ERROR']"
49964,"['equivalent', 'equivalent']"
49978,['equivalent']
49983,[]
50044,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'ERROR']"
50007,"['equivalent', 'incomparable', 'equivalent']"
50050,"['equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent']"
50084,"['s1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'unknown', 'incomparable', 's2_refines_s1', 'incomparable', 'incomparable']"
50093,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 's2_refines_s1', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 's1_refines_s2', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
50102,['ERROR']
50103,"['equivalent', 's1_refines_s2', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 's1_refines_s2', 'equivalent', 's2_refines_s1', 'incomparable', 'incomparable']"
50107,['equivalent']
50136,"['equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
50133,"['incomparable', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 's1_refines_s2', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'unknown', 'incomparable', 'incomparable', 'incomparable']"
50147,[]
50182,['ERROR']
50209,['ERROR']
50187,['ERROR']
50190,[]
50201,[]
66940,"['ERROR', 'ERROR', 'equivalent', 's1_refines_s2']"
50223,"['ERROR', 'ERROR', 'ERROR', 'ERROR']"
50255,[]
50268,['equivalent']
50285,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
50290,"['ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'incomparable', 'equivalent', 'incomparable']"
50294,"['equivalent', 's2_refines_s1', 'incomparable', 's1_refines_s2', 'ERROR', 'ERROR', 'incomparable', 'equivalent']"
50360,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 'equivalent', 's2_refines_s1']"
50362,"['ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 's2_refines_s1', 'incomparable', 'incomparable']"
50600,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
50440,"['incomparable', 'incomparable', 's1_refines_s2', 'ERROR', 'ERROR', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
52164,['ERROR']
50493,"['incomparable', 's1_refines_s2', 's2_refines_s1', 'equivalent', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'unknown', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent']"
50397,[]
50417,"['equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1']"
51093,"['equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 's1_refines_s2', 'incomparable', 'incomparable', 'incomparable', 's2_refines_s1', 'equivalent', 'equivalent', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'unknown', 'unknown', 's1_refines_s2']"
50450,"['equivalent', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'unknown']"
50456,"['s1_refines_s2', 'equivalent', 'equivalent', 's2_refines_s1', 's1_refines_s2', 'equivalent', 's2_refines_s1', 'incomparable']"
50498,['equivalent']
50535,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
50557,"['equivalent', 'equivalent', 's1_refines_s2', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'incomparable', 'incomparable', 'unknown', 'unknown', 'unknown']"
50601,"['ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR']"
50748,"['equivalent', 'equivalent']"
50588,['ERROR']
50633,['equivalent']
50613,"['s1_refines_s2', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
50643,['ERROR']
50655,"['equivalent', 's1_refines_s2', 'equivalent']"
50660,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR']"
50689,['ERROR']
50690,['ERROR']
50693,[]
50745,[]
50760,[]
50699,"['equivalent', 'equivalent', 'ERROR']"
