id,semantic_compare,consecutive_equivalent_count,consecutive_incomparable_count,consecutive_s1_refines_s2_count,consecutive_s2_refines_s1_count
52282,"['ERROR', 'ERROR', 'equivalent', 'incomparable', 'equivalent', 'unknown', 'unknown']",0,0,0,0
52259,"['equivalent', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
67027,[],0,0,0,0
52275,"['ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'unknown', 'unknown', 'unknown']",7,5,0,0
52301,['ERROR'],0,0,0,0
53257,['ERROR'],0,0,0,0
53256,['ERROR'],0,0,0,0
53850,[],0,0,0,0
53849,['incomparable'],0,0,0,0
52314,"['equivalent', 'incomparable', 'unknown', 'incomparable']",0,0,0,0
52315,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'unknown', 'equivalent']",1,0,0,0
52316,"['s2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
52320,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'unknown', 'incomparable']",1,0,0,0
52326,"['equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 's1_refines_s2', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent', 'ERROR', 'ERROR']",4,2,0,0
52329,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 's2_refines_s1', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",1,1,0,0
52330,"['s2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR']",2,0,0,0
52338,"['ERROR', 'ERROR', 's1_refines_s2', 's2_refines_s1', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'unknown', 's1_refines_s2', 's2_refines_s1', 'equivalent', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",2,3,0,0
52346,"['s1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 's1_refines_s2', 'equivalent', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable']",0,4,0,0
52527,['equivalent'],0,0,0,0
52353,"['equivalent', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR']",0,2,0,0
52375,"['s1_refines_s2', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'equivalent', 's1_refines_s2', 'unknown', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR']",0,2,0,0
52383,"['equivalent', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",1,3,0,0
52852,"['s2_refines_s1', 'incomparable', 'equivalent', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent']",5,1,0,0
52409,"['ERROR', 'ERROR', 'ERROR']",0,0,0,0
52420,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,2,0,0
52460,"['ERROR', 'ERROR']",0,0,0,0
52469,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
52484,['equivalent'],0,0,0,0
52489,"['equivalent', 'equivalent', 's2_refines_s1', 'incomparable', 'incomparable', 'equivalent', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'equivalent', 's1_refines_s2', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'equivalent']",1,4,0,0
67681,[],0,0,0,0
52516,"['ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'unknown', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR']",3,3,0,0
52590,"['incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'incomparable']",2,4,0,0
52596,[],0,0,0,0
52632,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
52634,"['ERROR', 'ERROR']",0,0,0,0
52635,['ERROR'],0,0,0,0
52641,"['ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'equivalent']",0,0,0,0
52645,"['equivalent', 'equivalent', 'equivalent']",2,0,0,0
52678,[],0,0,0,0
52686,[],0,0,0,0
52687,[],0,0,0,0
52689,[],0,0,0,0
52722,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
52738,"['ERROR', 'ERROR']",0,0,0,0
52811,"['equivalent', 's1_refines_s2', 's2_refines_s1', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",3,0,0,0
52826,"['incomparable', 'ERROR', 'ERROR', 'equivalent', 'incomparable', 'incomparable']",0,1,0,0
52870,[],0,0,0,0
52872,[],0,0,0,0
52915,"['ERROR', 'ERROR', 's2_refines_s1']",0,0,0,0
52879,[],0,0,0,0
52906,"['s1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 's1_refines_s2', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",8,2,0,0
52875,['equivalent'],0,0,0,0
52928,[],0,0,0,0
52895,"['equivalent', 'equivalent', 'equivalent']",2,0,0,0
52908,['incomparable'],0,0,0,0
52939,"['equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,0
52926,['equivalent'],0,0,0,0
52880,"['ERROR', 'ERROR', 'ERROR']",0,0,0,0
52899,"['equivalent', 'ERROR', 'ERROR', 'equivalent']",0,0,0,0
52883,[],0,0,0,0
52897,"['ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
52890,[],0,0,0,0
52900,[],0,0,0,0
52896,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",3,0,0,1
54617,['incomparable'],0,0,0,0
52901,['ERROR'],0,0,0,0
52905,"['ERROR', 'ERROR', 'ERROR']",0,0,0,0
52929,"['incomparable', 'equivalent']",0,0,0,0
53040,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'unknown', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR']",0,1,0,0
53100,"['incomparable', 'incomparable', 'incomparable', 'ERROR']",0,2,0,0
53131,"['s2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,1,0,0
53147,"['equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable']",3,4,0,0
53166,"['ERROR', 'ERROR']",0,0,0,0
53171,"['incomparable', 'incomparable', 'equivalent', 'incomparable', 'ERROR', 'ERROR']",0,1,0,0
53183,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
53224,"['s2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'unknown', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR']",0,1,0,0
53229,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
67151,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
53253,"['ERROR', 'ERROR', 'ERROR']",0,0,0,0
53319,"['ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'unknown', 'unknown', 's2_refines_s1', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",1,0,0,0
53321,"['ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'unknown', 'unknown', 's2_refines_s1', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",1,0,0,0
53324,"['equivalent', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",1,2,0,0
53399,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR']",2,0,0,0
53344,[],0,0,0,0
53345,"['ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'unknown', 'unknown', 's2_refines_s1', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",1,0,0,0
53375,[],0,0,0,0
54229,[],0,0,0,0
53386,"['ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 'incomparable', 'equivalent', 'incomparable', 'equivalent', 'incomparable', 's1_refines_s2', 'incomparable', 'equivalent', 'equivalent', 'incomparable', 'equivalent', 'incomparable', 's2_refines_s1', 'equivalent', 's1_refines_s2']",3,0,0,0
53394,['equivalent'],0,0,0,0
53396,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR']",0,2,0,0
53404,"['ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'incomparable']",0,0,0,0
53405,"['equivalent', 's1_refines_s2', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 's1_refines_s2', 'equivalent', 's2_refines_s1', 'incomparable', 'incomparable']",0,3,0,0
53406,[],0,0,0,0
53407,[],0,0,0,0
53408,[],0,0,0,0
53797,"['ERROR', 'ERROR']",0,0,0,0
53843,['incomparable'],0,0,0,0
53844,[],0,0,0,0
53846,[],0,0,0,0
53845,['ERROR'],0,0,0,0
53847,[],0,0,0,0
53851,[],0,0,0,0
53852,['ERROR'],0,0,0,0
53853,['ERROR'],0,0,0,0
53854,[],0,0,0,0
53862,['equivalent'],0,0,0,0
53856,[],0,0,0,0
53857,[],0,0,0,0
53858,[],0,0,0,0
53859,['ERROR'],0,0,0,0
53860,[],0,0,0,0
53861,[],0,0,0,0
53864,['equivalent'],0,0,0,0
53916,[],0,0,0,0
53950,"['ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'equivalent']",4,0,0,1
53953,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent']",2,0,0,1
53957,"['ERROR', 'ERROR', 'ERROR']",0,0,0,0
54013,"['s2_refines_s1', 'incomparable']",0,0,0,0
54015,"['ERROR', 'ERROR']",0,0,0,0
54027,"['incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR']",2,0,0,0
54056,[],0,0,0,0
54059,"['ERROR', 'ERROR']",0,0,0,0
54066,"['ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR']",1,0,0,0
54070,"['ERROR', 'ERROR', 'incomparable', 'incomparable']",0,1,0,0
54217,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
54218,"['s1_refines_s2', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'incomparable', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
54219,"['ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",3,1,0,0
54223,"['ERROR', 'ERROR', 'ERROR']",0,0,0,0
54230,['equivalent'],0,0,0,0
54231,[],0,0,0,0
54266,"['ERROR', 'ERROR', 'ERROR']",0,0,0,0
54270,"['ERROR', 'ERROR']",0,0,0,0
54605,"['equivalent', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'equivalent']",1,0,0,0
54279,"['s2_refines_s1', 'ERROR']",0,0,0,0
54291,[],0,0,0,0
54293,"['s2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable']",0,1,0,0
54296,[],0,0,0,0
54306,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable']",4,0,0,0
54387,['s2_refines_s1'],0,0,0,0
54535,"['s1_refines_s2', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 's1_refines_s2', 's1_refines_s2', 'incomparable', 'equivalent', 'equivalent', 'incomparable', 'equivalent', 'unknown']",5,1,1,0
54353,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable']",0,0,0,0
54358,"['ERROR', 'ERROR', 'ERROR']",0,0,0,0
54361,"['s1_refines_s2', 'incomparable', 'ERROR']",0,0,0,0
54368,[],0,0,0,0
54373,['ERROR'],0,0,0,0
54375,"['s1_refines_s2', 'incomparable', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR']",3,0,0,0
54383,[],0,0,0,0
54391,"['s1_refines_s2', 'equivalent', 'unknown', 'incomparable', 's2_refines_s1', 's1_refines_s2', 'unknown', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
54394,"['ERROR', 'ERROR', 'ERROR']",0,0,0,0
54406,"['ERROR', 'ERROR', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
54413,"['s1_refines_s2', 's2_refines_s1', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
54421,"['s1_refines_s2', 'equivalent', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent']",1,0,0,0
54435,"['s2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
54436,"['equivalent', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 's1_refines_s2']",1,0,0,0
54441,"['ERROR', 'ERROR']",0,0,0,0
54469,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
54476,"['equivalent', 'incomparable', 'equivalent']",0,0,0,0
54477,"['unknown', 'incomparable', 'ERROR', 'ERROR', 's1_refines_s2', 'incomparable', 'incomparable', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,1,0,0
54522,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",1,0,0,0
54528,"['equivalent', 'equivalent', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's1_refines_s2', 'equivalent']",1,0,0,0
54538,"['ERROR', 'ERROR', 'ERROR']",0,0,0,0
54569,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",19,2,0,0
54576,"['incomparable', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",2,0,0,0
54590,"['s1_refines_s2', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
54594,"['equivalent', 'equivalent']",1,0,0,0
54608,"['s1_refines_s2', 'incomparable', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'equivalent']",0,0,0,0
54610,"['s1_refines_s2', 'equivalent', 'unknown', 'incomparable', 's2_refines_s1', 's1_refines_s2', 'unknown', 'equivalent', 'ERROR', 'ERROR']",0,0,0,0
54616,"['s1_refines_s2', 'incomparable', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR']",5,0,0,0
54624,"['ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'ERROR']",2,0,0,0
54629,"['ERROR', 'ERROR', 'equivalent', 'equivalent']",1,0,0,0
54630,['s2_refines_s1'],0,0,0,0
54636,"['s1_refines_s2', 'incomparable', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",2,0,0,0
54642,"['ERROR', 'ERROR', 'ERROR']",0,0,0,0
54905,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,2,0,0
67601,[],0,0,0,0
67602,[],0,0,0,0
67603,[],0,0,0,0
67605,[],0,0,0,0
54929,"['ERROR', 'ERROR', 'equivalent', 'equivalent']",1,0,0,0
54930,"['equivalent', 'equivalent']",1,0,0,0
54931,"['equivalent', 'equivalent']",1,0,0,0
54932,['equivalent'],0,0,0,0
54933,"['incomparable', 'incomparable']",0,1,0,0
54934,"['incomparable', 'incomparable']",0,1,0,0
54936,['incomparable'],0,0,0,0
54937,['ERROR'],0,0,0,0
54939,['incomparable'],0,0,0,0
54942,"['s1_refines_s2', 's2_refines_s1']",0,0,0,0
54943,"['s1_refines_s2', 'incomparable', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",5,0,0,0
55262,['s2_refines_s1'],0,0,0,0
54986,"['equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",6,0,0,0
